settlement_date,region_id,duid,dispatch_mw,initial_mw,available_mw,ramp_rate,fuel_type,station_name,state
2025-11-14 02:05:00,NSW1,ERGT02,534.2,535.5,542.2,7.2,coal,Eraring,NSW
2025-08-09 06:55:00,QLD1,HLWF1,16.0,15.7,16.1,132.2,solar,Haughton Solar Farm,QLD
2025-07-20 08:55:00,VIC1,ARWF1,203.5,209.0,208.6,97.3,wind,Ararat Wind Farm,VIC
2025-10-28 00:25:00,TAS1,GORDONS1,210.6,212.2,212.7,37.2,hydro,Gordon,TAS
2025-06-08 02:00:00,VIC1,HAZEL1,175.3,179.9,179.2,3.5,coal,Hazelwood,VIC
2025-10-24 15:50:00,QLD1,HLWF1,48.9,49.2,48.9,108.8,solar,Haughton Solar Farm,QLD
2025-08-26 15:35:00,NSW1,BAYSW2,474.3,471.9,516.8,4.2,coal,Bayswater,NSW
2025-05-27 16:00:00,NSW1,VALES2,476.3,464.7,522.9,6.0,coal,Vales Point,NSW
2025-07-04 11:20:00,VIC1,ARWF1,63.8,62.1,67.8,74.3,wind,Ararat Wind Farm,VIC
2025-09-24 14:50:00,SA1,HDWF1,114.8,111.8,120.8,44.8,wind,Hornsdale Wind Farm,SA
2025-10-08 01:05:00,SA1,MTMILLAR,40.5,39.8,42.2,56.0,wind,Mt Millar Wind Farm,SA
2025-06-28 14:25:00,NSW1,MURRAY1,298.9,296.3,444.9,44.8,hydro,Murray 1,NSW
2025-09-20 15:05:00,NSW1,MURRAY1,343.7,340.0,553.4,67.0,hydro,Murray 1,NSW
2025-11-20 01:10:00,VIC1,LOYA4,422.3,418.6,438.6,4.0,coal,Loy Yang A,VIC
2025-09-25 22:30:00,VIC1,LOYA4,426.7,433.9,440.3,3.1,coal,Loy Yang A,VIC
2025-09-28 20:20:00,SA1,HDWF1,140.9,137.8,142.8,107.4,wind,Hornsdale Wind Farm,SA
2025-06-28 05:10:00,NSW1,WALGETT1,35.6,35.5,850.0,552.5,battery,Waratah Super Battery,NSW
2025-09-17 00:35:00,QLD1,RUGBYR1,0.0,0.0,0.0,102.2,solar,Rugby Run Solar Farm,QLD
2025-09-29 23:20:00,VIC1,LOYA1,439.6,448.0,454.2,7.5,coal,Loy Yang A,VIC
2025-06-13 03:15:00,VIC1,WEMBLEY1,77.7,78.5,78.2,81.4,wind,Waubra Wind Farm,VIC
2025-07-19 15:55:00,NSW1,TALLWN2,10.6,10.7,127.6,23.7,gas,Tallawarra B,NSW
2025-10-31 15:10:00,NSW1,ERGT04,549.6,551.3,587.9,7.1,coal,Eraring,NSW
2025-11-21 18:15:00,QLD1,HLWF1,15.9,16.2,17.6,89.1,solar,Haughton Solar Farm,QLD
2025-06-24 12:30:00,QLD1,TARONG1,361.6,363.4,368.7,5.8,coal,Tarong,QLD
2025-10-04 04:25:00,SA1,LKBONNY4,0.0,0.0,0.0,124.9,solar,Lake Bonney Solar,SA
2025-08-23 07:05:00,SA1,HDWF2,51.7,49.4,52.5,79.5,wind,Hornsdale Wind Farm,SA
2025-09-08 10:55:00,SA1,AGLHAL,54.9,56.0,66.4,27.1,gas,Hallett,SA
2025-08-24 23:45:00,VIC1,LOYB1,359.4,367.0,389.3,7.3,coal,Loy Yang B,VIC
2025-10-28 19:35:00,QLD1,TARONG2,334.0,324.4,362.9,6.5,coal,Tarong,QLD
2025-08-13 00:15:00,NSW1,TALLWN2,10.0,11.0,78.6,27.8,gas,Tallawarra B,NSW
2025-09-08 06:05:00,QLD1,DAYDREAMS,21.7,21.8,23.3,72.1,solar,Daydream Solar Farm,QLD
2025-09-22 19:25:00,VIC1,MORTLK1,256.2,243.5,258.6,25.7,gas,Mortlake,VIC
2025-09-01 14:25:00,NSW1,BAYSW3,467.6,474.4,516.4,4.2,coal,Bayswater,NSW
2025-10-31 02:15:00,NSW1,BAYSW1,559.4,572.2,569.2,8.0,coal,Bayswater,NSW
2025-07-06 04:35:00,QLD1,CALL2,246.4,241.3,256.2,5.1,coal,Callide B,QLD
2025-11-12 12:55:00,QLD1,BRAEMAR2,20.9,20.7,414.2,15.8,gas,Braemar,QLD
2025-09-24 10:00:00,QLD1,TARONG4,366.5,361.2,389.1,6.0,coal,Tarong,QLD
2025-11-14 17:35:00,SA1,DALRNG1,18.6,18.1,30.0,566.1,battery,Dalrymple Battery,SA
2025-07-31 04:25:00,VIC1,LOYB2,415.4,407.4,422.8,4.5,coal,Loy Yang B,VIC
2025-08-19 03:35:00,VIC1,MORTLK1,12.3,11.7,266.3,22.0,gas,Mortlake,VIC
2025-05-31 20:10:00,VIC1,JBUTNS1,2.6,2.7,60.8,22.0,gas,Jeeralang,VIC
2025-11-08 04:00:00,QLD1,CALL2,309.6,304.3,317.0,6.6,coal,Callide B,QLD
2025-10-19 12:35:00,TAS1,GORDONS1,79.4,78.4,109.5,34.3,hydro,Gordon,TAS
2025-07-16 22:15:00,QLD1,CALL1,268.4,260.5,285.5,5.8,coal,Callide B,QLD
2025-06-02 10:35:00,NSW1,BAYSW1,502.3,504.0,536.9,4.9,coal,Bayswater,NSW
2025-09-27 19:50:00,QLD1,BRAEMAR2,168.0,183.8,436.3,18.1,gas,Braemar,QLD
2025-09-23 08:35:00,VIC1,WEMBLEY1,44.3,44.1,47.6,70.8,wind,Waubra Wind Farm,VIC
2025-08-28 00:55:00,SA1,AGLSOM,5.8,5.9,119.5,23.1,gas,Somerton,SA
2025-06-21 12:30:00,VIC1,MORTLK2,8.0,8.7,275.4,17.2,gas,Mortlake,VIC
2025-11-07 03:35:00,TAS1,JOHN_HF1,20.1,19.9,25.3,59.4,hydro,John Butters,TAS
2025-08-10 17:25:00,NSW1,OCGT2,105.6,105.3,139.4,15.7,gas,Uranquinty,NSW
2025-10-02 20:55:00,NSW1,CAPTL_WF,61.8,62.3,63.7,88.7,wind,Capital Wind Farm,NSW
2025-10-27 08:35:00,NSW1,MURRAY1,374.5,377.4,866.9,59.7,hydro,Murray 1,NSW
2025-08-31 19:05:00,VIC1,JBUTNS1,213.1,199.8,220.9,23.3,gas,Jeeralang,VIC
2025-06-10 04:25:00,SA1,HDWF1,155.6,153.4,159.1,117.3,wind,Hornsdale Wind Farm,SA
2025-11-01 13:35:00,VIC1,VPML,12.3,13.0,61.1,17.7,gas,Valley Power,VIC
2025-09-22 10:10:00,VIC1,MEWF1,66.2,68.5,69.4,89.0,wind,Mt Mercer Wind Farm,VIC
2025-11-02 18:40:00,SA1,HDWF1,84.1,85.1,88.7,109.5,wind,Hornsdale Wind Farm,SA
2025-09-12 11:55:00,NSW1,MURRAY2,244.1,247.8,326.5,30.0,hydro,Murray 2,NSW
2025-11-05 03:45:00,QLD1,CALL1,276.5,282.0,301.5,4.1,coal,Callide B,QLD
2025-10-28 21:25:00,VIC1,LOYA2,458.7,453.7,499.6,7.6,coal,Loy Yang A,VIC
2025-07-02 05:50:00,VIC1,MORTLK2,3.3,3.4,154.6,17.6,gas,Mortlake,VIC
2025-06-24 10:30:00,VIC1,MEWF1,83.9,79.9,87.8,90.2,wind,Mt Mercer Wind Farm,VIC
2025-06-22 03:50:00,QLD1,TARONG1,372.5,363.9,380.8,5.2,coal,Tarong,QLD
2025-10-16 13:30:00,SA1,DALRNG1,-10.4,-10.2,30.0,427.1,battery,Dalrymple Battery,SA
2025-07-06 18:00:00,QLD1,BRAEMAR2,15.7,15.5,427.1,25.3,gas,Braemar,QLD
2025-08-13 22:10:00,NSW1,TUMUT3,436.0,435.1,801.8,71.8,hydro,Tumut 3,NSW
2025-10-14 09:55:00,SA1,HDWF1,27.7,27.9,28.4,111.8,wind,Hornsdale Wind Farm,SA
2025-08-10 00:20:00,VIC1,JBUTNS1,82.4,89.9,169.5,26.6,gas,Jeeralang,VIC
2025-06-04 06:10:00,NSW1,MURRAY2,253.0,249.2,511.3,48.7,hydro,Murray 2,NSW
2025-07-28 20:15:00,VIC1,LOYA1,493.3,492.9,526.3,4.6,coal,Loy Yang A,VIC
2025-06-10 05:10:00,QLD1,CALL1,267.4,270.3,270.1,6.2,coal,Callide B,QLD
2025-08-02 04:10:00,NSW1,BENBUL1,0.0,0.0,0.0,107.5,solar,Benbullen Solar Farm,NSW
2025-10-05 02:00:00,TAS1,REECE1,102.4,103.0,117.6,35.3,hydro,Reece,TAS
2025-08-26 15:10:00,QLD1,TARONG2,392.9,382.2,426.1,7.4,coal,Tarong,QLD
2025-09-23 19:55:00,QLD1,KAREEYA1,61.4,67.3,75.3,25.0,gas,Kareeya,QLD
2025-06-12 10:30:00,SA1,PELICAN1,8.0,7.8,327.5,23.4,gas,Pelican Point,SA
2025-10-07 12:40:00,VIC1,STKLD1,94.0,95.7,98.7,76.1,solar,Stockyard Hill Solar,VIC
2025-08-09 08:40:00,QLD1,BRAEMAR1,5.6,5.4,126.0,28.4,gas,Braemar,QLD
2025-07-15 05:35:00,VIC1,MEWF1,88.7,84.9,91.3,73.4,wind,Mt Mercer Wind Farm,VIC
2025-09-19 15:50:00,QLD1,RUGBYR1,31.9,31.6,35.2,64.5,solar,Rugby Run Solar Farm,QLD
2025-06-17 12:55:00,NSW1,MURRAY1,322.9,319.3,836.0,57.3,hydro,Murray 1,NSW
2025-08-22 16:05:00,NSW1,VALES2,505.8,510.8,507.5,4.2,coal,Vales Point,NSW
2025-08-08 20:05:00,SA1,SNOWTWN1,29.9,31.0,30.6,66.1,wind,Snow Town,SA
2025-06-23 04:20:00,VIC1,LOYA3,438.8,442.7,475.7,3.2,coal,Loy Yang A,VIC
2025-11-13 07:15:00,NSW1,BAYSW1,480.8,487.7,497.9,5.8,coal,Bayswater,NSW
2025-07-29 01:50:00,QLD1,HLWF1,0.0,0.0,0.0,123.3,solar,Haughton Solar Farm,QLD
2025-05-31 10:00:00,VIC1,VPML,3.0,3.0,109.9,16.6,gas,Valley Power,VIC
2025-08-12 14:50:00,QLD1,HLWF1,43.8,43.3,44.4,183.0,solar,Haughton Solar Farm,QLD
2025-11-15 22:25:00,SA1,HPRL1,-32.9,-33.6,100.0,295.0,battery,Hornsdale Power Reserve,SA
2025-09-22 17:40:00,NSW1,VALES1,522.8,509.3,564.6,3.5,coal,Vales Point,NSW
2025-09-16 21:20:00,SA1,AGLSOM,4.8,4.7,78.3,27.2,gas,Somerton,SA
2025-11-03 22:35:00,NSW1,ERGT03,579.6,586.5,627.9,6.5,coal,Eraring,NSW
2025-06-08 06:30:00,NSW1,MURRAY1,94.2,92.5,238.0,54.0,hydro,Murray 1,NSW
2025-09-01 04:05:00,SA1,DALRNG1,-15.1,-14.8,30.0,211.0,battery,Dalrymple Battery,SA
2025-07-21 09:20:00,TAS1,JOHN_HF1,67.0,67.8,76.6,54.1,hydro,John Butters,TAS
2025-09-24 02:25:00,SA1,DALRNG1,-6.8,-6.7,30.0,459.1,battery,Dalrymple Battery,SA
2025-10-26 04:45:00,QLD1,TARONG4,338.0,347.9,344.5,6.5,coal,Tarong,QLD
2025-06-07 01:10:00,QLD1,TARONG1,368.4,368.7,384.2,6.8,coal,Tarong,QLD
2025-06-21 18:55:00,TAS1,JOHN_HF1,129.0,130.4,142.5,62.6,hydro,John Butters,TAS
2025-11-13 17:10:00,NSW1,CAPTL_WF,70.8,70.3,72.3,107.5,wind,Capital Wind Farm,NSW
2025-08-21 12:55:00,VIC1,VPML,5.1,5.5,42.8,10.9,gas,Valley Power,VIC
2025-07-20 08:50:00,VIC1,LOYB1,393.6,386.6,409.8,6.4,coal,Loy Yang B,VIC
2025-06-20 17:00:00,NSW1,BAYSW2,518.2,531.6,540.5,3.7,coal,Bayswater,NSW
2025-07-27 11:30:00,NSW1,BAYSW3,524.7,517.0,572.9,3.6,coal,Bayswater,NSW
2025-05-24 21:50:00,QLD1,DAYDREAMS,0.0,0.0,0.0,160.4,solar,Daydream Solar Farm,QLD
2025-07-03 13:20:00,QLD1,CALL2,257.7,261.4,281.4,3.5,coal,Callide B,QLD
2025-06-26 07:20:00,NSW1,TUMUT3,523.0,513.4,1313.2,73.0,hydro,Tumut 3,NSW
2025-06-08 09:50:00,NSW1,MURRAY2,251.3,253.8,390.1,46.6,hydro,Murray 2,NSW
2025-11-16 08:45:00,SA1,AGLSOM,5.9,5.5,106.6,24.1,gas,Somerton,SA
2025-10-14 18:55:00,QLD1,TARONG2,374.5,365.7,407.2,6.0,coal,Tarong,QLD
2025-11-11 03:35:00,VIC1,LOYA2,433.1,429.0,452.7,6.7,coal,Loy Yang A,VIC
2025-07-06 18:25:00,QLD1,CALL1,304.8,297.8,307.8,5.2,coal,Callide B,QLD
2025-07-15 11:50:00,VIC1,MEWF1,90.9,93.9,91.2,54.6,wind,Mt Mercer Wind Farm,VIC
2025-07-14 10:45:00,NSW1,BENBUL1,50.8,51.8,53.2,96.9,solar,Benbullen Solar Farm,NSW
2025-09-02 15:35:00,VIC1,STKLD1,68.9,70.0,70.7,107.6,solar,Stockyard Hill Solar,VIC
2025-06-26 02:05:00,NSW1,WALGETT1,-523.8,-501.1,850.0,207.5,battery,Waratah Super Battery,NSW
2025-07-05 20:35:00,SA1,SNOWTWN1,44.4,42.3,46.9,66.2,wind,Snow Town,SA
2025-11-17 10:20:00,QLD1,BRAEMAR2,2.7,2.4,279.5,13.4,gas,Braemar,QLD
2025-07-27 02:15:00,NSW1,OCGT1,4.1,3.9,103.5,16.9,gas,Uranquinty,NSW
2025-10-13 03:35:00,NSW1,TALLWN2,4.1,3.9,215.3,25.7,gas,Tallawarra B,NSW
2025-07-04 16:05:00,NSW1,OCGT2,1.7,1.6,88.8,19.1,gas,Uranquinty,NSW
2025-11-09 05:50:00,TAS1,GORDONS1,153.6,153.6,208.9,88.6,hydro,Gordon,TAS
2025-09-27 06:40:00,SA1,HDWF1,65.5,64.1,66.7,53.6,wind,Hornsdale Wind Farm,SA
2025-10-27 20:00:00,VIC1,LOYB2,427.8,429.2,459.5,3.4,coal,Loy Yang B,VIC
2025-08-25 23:30:00,VIC1,LOYA4,431.3,428.5,450.2,7.1,coal,Loy Yang A,VIC
2025-11-04 22:45:00,NSW1,BAYSW2,554.3,557.1,605.6,6.8,coal,Bayswater,NSW
2025-07-29 00:05:00,NSW1,MURRAY2,54.7,54.1,102.6,69.8,hydro,Murray 2,NSW
2025-08-19 04:25:00,VIC1,LOYB2,384.6,383.3,388.9,4.6,coal,Loy Yang B,VIC
2025-06-04 04:55:00,NSW1,ERGT04,554.5,543.3,584.6,3.4,coal,Eraring,NSW
2025-06-24 00:55:00,QLD1,TARONG1,340.2,337.5,374.0,4.5,coal,Tarong,QLD
2025-10-11 08:35:00,SA1,PELICAN1,147.6,152.6,244.2,12.9,gas,Pelican Point,SA
2025-07-22 11:50:00,NSW1,WALGETT1,26.2,25.7,850.0,490.6,battery,Waratah Super Battery,NSW
2025-06-11 13:30:00,TAS1,JOHN_HF1,60.1,61.3,125.9,73.1,hydro,John Butters,TAS
2025-07-16 05:25:00,VIC1,LOYA2,433.0,438.8,463.5,5.4,coal,Loy Yang A,VIC
2025-07-27 05:00:00,QLD1,KAREEYA1,3.3,3.0,31.8,15.4,gas,Kareeya,QLD
2025-10-01 12:30:00,NSW1,TUMUT3,571.0,564.9,896.3,59.2,hydro,Tumut 3,NSW
2025-06-09 11:15:00,NSW1,BENBUL1,50.3,50.2,51.2,139.6,solar,Benbullen Solar Farm,NSW
2025-05-28 16:05:00,SA1,LADBROK1,2.8,2.7,71.7,28.6,gas,Ladbroke Grove,SA
2025-10-02 18:55:00,VIC1,HAZEL1,151.5,148.1,155.1,6.0,coal,Hazelwood,VIC
2025-06-18 20:25:00,NSW1,TUMUT1,139.8,141.7,305.5,42.6,hydro,Tumut 1,NSW
2025-08-08 09:05:00,SA1,AGLHAL,9.3,8.8,20.6,13.1,gas,Hallett,SA
2025-09-25 06:50:00,VIC1,HAZEL1,173.9,171.5,174.7,4.8,coal,Hazelwood,VIC
2025-08-25 13:50:00,QLD1,HLWF1,45.4,46.1,48.7,120.5,solar,Haughton Solar Farm,QLD
2025-06-15 11:10:00,TAS1,GORDONS1,67.5,66.8,198.2,71.7,hydro,Gordon,TAS
2025-10-02 10:30:00,TAS1,POATINA1,48.9,48.9,50.1,59.2,hydro,Poatina,TAS
2025-06-01 18:55:00,SA1,HPRL1,72.5,72.4,100.0,491.9,battery,Hornsdale Power Reserve,SA
2025-07-05 06:45:00,NSW1,CAPTL_WF,74.0,71.3,78.4,69.6,wind,Capital Wind Farm,NSW
2025-06-12 21:00:00,NSW1,BENBUL1,0.0,0.0,0.0,93.9,solar,Benbullen Solar Farm,NSW
2025-08-25 07:00:00,VIC1,HAZEL1,142.6,145.1,155.7,3.4,coal,Hazelwood,VIC
2025-09-26 16:55:00,QLD1,TARONG4,315.5,317.1,328.5,7.8,coal,Tarong,QLD
2025-09-19 06:45:00,VIC1,LOYA1,489.2,493.7,492.7,6.1,coal,Loy Yang A,VIC
2025-06-18 08:35:00,NSW1,ERGT02,641.8,636.9,698.0,7.6,coal,Eraring,NSW
2025-07-25 11:45:00,NSW1,MURRAY2,55.4,55.2,349.4,71.9,hydro,Murray 2,NSW
2025-06-19 15:00:00,SA1,AGLSOM,1.0,1.1,108.9,16.3,gas,Somerton,SA
2025-07-25 08:55:00,SA1,HDWF2,46.2,45.7,48.6,59.6,wind,Hornsdale Wind Farm,SA
2025-07-04 21:55:00,NSW1,ERGT03,591.0,574.5,601.4,5.3,coal,Eraring,NSW
2025-10-05 18:05:00,VIC1,LOYA3,478.5,490.6,522.8,3.2,coal,Loy Yang A,VIC
2025-10-07 16:00:00,NSW1,ERGT02,529.5,532.8,530.5,5.5,coal,Eraring,NSW
2025-10-19 22:45:00,SA1,PELICAN1,10.1,9.9,387.4,14.8,gas,Pelican Point,SA
2025-06-29 11:05:00,SA1,MTMILLAR,22.4,21.9,22.9,50.1,wind,Mt Millar Wind Farm,SA
2025-05-26 10:55:00,NSW1,VALES1,470.2,481.1,492.4,5.8,coal,Vales Point,NSW
2025-05-30 10:30:00,VIC1,GARDNR1,24.3,24.8,26.0,168.8,solar,Gannawarra Solar Farm,VIC
2025-10-24 12:20:00,NSW1,ERGT04,542.6,528.2,600.1,7.0,coal,Eraring,NSW
2025-11-04 20:50:00,NSW1,MURRAY1,104.4,105.0,846.3,49.6,hydro,Murray 1,NSW
2025-07-01 13:00:00,TAS1,DARWIN1,5.4,5.3,20.6,34.3,hydro,Darwin,TAS
2025-10-30 11:45:00,NSW1,CAPTL_WF,64.1,66.0,68.7,37.1,wind,Capital Wind Farm,NSW
2025-08-28 09:55:00,SA1,HDWF1,100.5,97.4,101.6,80.4,wind,Hornsdale Wind Farm,SA
2025-06-26 15:15:00,VIC1,STKLD1,55.6,55.6,60.0,198.2,solar,Stockyard Hill Solar,VIC
2025-07-19 22:55:00,QLD1,CALL1,267.3,265.9,267.4,5.5,coal,Callide B,QLD
2025-07-11 07:00:00,TAS1,DARWIN1,7.6,7.7,31.3,53.1,hydro,Darwin,TAS
2025-10-09 23:30:00,TAS1,GORDONS1,139.0,138.5,317.2,47.2,hydro,Gordon,TAS
2025-06-27 07:35:00,QLD1,DAYDREAMS,30.5,30.3,31.5,178.0,solar,Daydream Solar Farm,QLD
2025-06-26 07:35:00,SA1,DALRNG1,0.0,0.0,30.0,318.9,battery,Dalrymple Battery,SA
2025-10-01 22:55:00,QLD1,TARONG2,346.3,338.1,379.2,5.8,coal,Tarong,QLD
2025-07-18 00:00:00,TAS1,POATINA1,110.8,111.6,189.7,77.0,hydro,Poatina,TAS
2025-07-08 12:00:00,NSW1,BAYSW3,480.1,483.2,500.4,6.0,coal,Bayswater,NSW
2025-10-18 00:30:00,NSW1,NYNGAN1,0.0,0.0,0.0,67.6,solar,Nyngan Solar Plant,NSW
2025-11-09 12:35:00,QLD1,TARONG1,373.6,384.8,382.1,5.3,coal,Tarong,QLD
2025-09-02 01:50:00,NSW1,WALGETT1,29.3,27.8,850.0,592.0,battery,Waratah Super Battery,NSW
2025-10-21 15:10:00,SA1,CLOVER1,51.6,52.9,52.1,91.2,wind,Clover Hill Wind Farm,SA
2025-10-24 02:40:00,VIC1,LOYA4,427.8,432.3,435.4,3.2,coal,Loy Yang A,VIC
2025-09-08 02:10:00,QLD1,TARONG3,344.8,352.6,374.8,4.4,coal,Tarong,QLD
2025-10-22 00:10:00,TAS1,GORDONS1,43.2,42.9,58.3,47.8,hydro,Gordon,TAS
2025-05-25 15:00:00,NSW1,TUMUT2,46.5,46.5,48.5,32.9,hydro,Tumut 2,NSW
2025-05-30 10:15:00,NSW1,OCGT1,0.5,0.5,24.2,24.3,gas,Uranquinty,NSW
2025-10-31 19:55:00,QLD1,CALL2,287.2,294.5,315.1,5.1,coal,Callide B,QLD
2025-06-18 13:25:00,NSW1,BAYSW3,490.0,479.1,535.5,3.1,coal,Bayswater,NSW
2025-10-03 10:55:00,NSW1,VALES1,474.1,487.2,500.7,7.7,coal,Vales Point,NSW
2025-08-08 11:05:00,NSW1,BAYSW3,516.3,523.9,533.3,4.2,coal,Bayswater,NSW
2025-10-14 09:35:00,QLD1,TARONG4,312.0,315.5,337.3,5.3,coal,Tarong,QLD
2025-09-22 01:40:00,VIC1,LOYA3,440.5,437.0,457.7,3.7,coal,Loy Yang A,VIC
2025-06-06 01:40:00,NSW1,BAYSW2,511.8,503.8,546.8,5.5,coal,Bayswater,NSW
2025-07-24 07:15:00,SA1,LKBONNY4,10.3,10.1,10.6,87.6,solar,Lake Bonney Solar,SA
2025-09-29 23:00:00,TAS1,GORDONS1,164.7,161.5,335.3,52.2,hydro,Gordon,TAS
2025-11-07 17:20:00,TAS1,POATINA1,236.5,237.6,261.5,51.4,hydro,Poatina,TAS
2025-10-17 10:30:00,NSW1,MURRAY1,91.0,91.9,125.2,30.5,hydro,Murray 1,NSW
2025-11-02 07:40:00,NSW1,VALES1,568.8,564.2,614.2,5.5,coal,Vales Point,NSW
2025-11-14 02:35:00,VIC1,LOYA2,416.0,411.2,451.5,7.7,coal,Loy Yang A,VIC
2025-11-02 18:00:00,NSW1,MURRAY2,345.6,344.0,376.8,49.3,hydro,Murray 2,NSW
2025-09-06 15:30:00,NSW1,BAYSW2,562.7,554.0,592.3,5.5,coal,Bayswater,NSW
2025-07-24 04:15:00,NSW1,BENBUL1,0.0,0.0,0.0,74.0,solar,Benbullen Solar Farm,NSW
2025-08-24 11:10:00,NSW1,VALES1,546.9,555.1,564.5,4.4,coal,Vales Point,NSW
2025-10-15 19:35:00,NSW1,BAYSW4,559.8,549.8,585.5,4.6,coal,Bayswater,NSW
2025-08-09 10:10:00,SA1,LKBONNY4,20.1,20.2,22.2,97.6,solar,Lake Bonney Solar,SA
2025-10-22 05:05:00,VIC1,STKLD1,0.0,0.0,0.0,175.4,solar,Stockyard Hill Solar,VIC
2025-09-28 15:15:00,NSW1,ERGT02,637.2,655.6,663.1,4.7,coal,Eraring,NSW
2025-07-01 02:15:00,NSW1,BAYSW3,589.4,594.9,596.3,7.8,coal,Bayswater,NSW
2025-11-07 14:10:00,TAS1,GORDONS1,72.1,71.8,203.1,39.6,hydro,Gordon,TAS
2025-10-25 00:30:00,QLD1,CALL2,302.9,304.4,312.9,6.9,coal,Callide B,QLD
2025-09-10 03:45:00,NSW1,WALGETT1,-445.2,-458.3,850.0,597.2,battery,Waratah Super Battery,NSW
2025-06-28 07:50:00,QLD1,KAREEYA1,2.4,2.6,12.5,29.3,gas,Kareeya,QLD
2025-07-04 08:45:00,VIC1,GANNBAT1,-10.0,-9.7,25.0,513.9,battery,Gannawarra Battery,VIC
2025-10-23 18:45:00,TAS1,REECE1,158.7,159.4,192.4,88.9,hydro,Reece,TAS
2025-05-27 04:45:00,VIC1,MEWF1,57.5,57.2,62.7,82.5,wind,Mt Mercer Wind Farm,VIC
2025-08-20 00:25:00,NSW1,ERGT04,515.8,523.5,522.1,7.4,coal,Eraring,NSW
2025-09-13 16:20:00,TAS1,POATINA1,254.3,253.8,272.4,88.6,hydro,Poatina,TAS
2025-07-05 07:35:00,NSW1,OCGT1,5.4,5.0,62.7,27.8,gas,Uranquinty,NSW
2025-10-28 08:35:00,QLD1,CALL1,275.7,267.8,281.8,3.2,coal,Callide B,QLD
2025-08-27 01:30:00,SA1,CLOVER1,17.0,17.2,17.6,30.0,wind,Clover Hill Wind Farm,SA
2025-06-05 00:10:00,NSW1,OCGT1,4.0,3.8,146.5,15.8,gas,Uranquinty,NSW
2025-07-21 06:25:00,NSW1,NYNGAN1,11.7,11.8,12.1,122.8,solar,Nyngan Solar Plant,NSW
2025-08-04 08:35:00,QLD1,CALL2,249.7,242.3,274.2,7.8,coal,Callide B,QLD
2025-07-03 13:10:00,TAS1,DARWIN1,13.1,12.8,37.7,70.0,hydro,Darwin,TAS
2025-11-11 02:10:00,NSW1,ERGT03,634.7,629.4,642.7,7.8,coal,Eraring,NSW
2025-07-28 14:40:00,SA1,LADBROK1,0.9,0.8,59.6,12.2,gas,Ladbroke Grove,SA
2025-08-23 07:20:00,NSW1,WALGETT1,-593.9,-572.0,850.0,262.4,battery,Waratah Super Battery,NSW
2025-08-29 10:00:00,NSW1,MURRAY2,228.5,231.1,234.9,71.1,hydro,Murray 2,NSW
2025-07-03 03:50:00,NSW1,TUMUT3,449.9,448.4,962.5,69.8,hydro,Tumut 3,NSW
2025-09-04 08:40:00,VIC1,MEWF1,64.4,63.1,65.1,68.1,wind,Mt Mercer Wind Farm,VIC
2025-07-27 08:45:00,SA1,CLOVER1,39.8,38.2,42.7,116.1,wind,Clover Hill Wind Farm,SA
2025-05-25 21:00:00,VIC1,LOYB1,448.4,448.9,472.8,5.4,coal,Loy Yang B,VIC
2025-08-06 06:45:00,QLD1,TARONG2,326.3,326.4,342.0,6.7,coal,Tarong,QLD
2025-09-07 06:15:00,SA1,CLOVER1,47.2,49.0,48.1,50.9,wind,Clover Hill Wind Farm,SA
2025-06-14 08:15:00,QLD1,TARONG3,316.0,314.7,348.7,5.0,coal,Tarong,QLD
2025-10-12 20:20:00,QLD1,TARONG3,316.1,314.0,323.1,7.5,coal,Tarong,QLD
2025-09-21 06:20:00,QLD1,RUGBYR1,11.8,11.6,12.6,193.7,solar,Rugby Run Solar Farm,QLD
2025-07-19 09:55:00,VIC1,GARDNR1,17.8,18.0,18.6,100.0,solar,Gannawarra Solar Farm,VIC
2025-09-08 18:35:00,QLD1,BRAEMAR1,263.7,283.2,280.7,15.8,gas,Braemar,QLD
2025-07-18 06:20:00,QLD1,TARONG1,328.3,324.1,341.1,6.1,coal,Tarong,QLD
2025-09-18 21:15:00,VIC1,LOYA3,426.6,433.3,459.6,3.1,coal,Loy Yang A,VIC
2025-06-21 00:25:00,QLD1,CALL2,263.2,270.8,285.6,4.7,coal,Callide B,QLD
2025-09-12 03:55:00,QLD1,TARONG4,386.0,385.5,411.9,7.6,coal,Tarong,QLD
2025-06-03 00:40:00,VIC1,VBBL1,12.8,13.4,300.0,557.5,battery,Victorian Big Battery,VIC
2025-05-27 00:45:00,QLD1,TARONG4,345.8,350.3,349.7,4.6,coal,Tarong,QLD
2025-07-09 06:50:00,TAS1,REECE1,44.8,45.1,115.6,75.3,hydro,Reece,TAS
2025-06-24 18:00:00,SA1,HDWF1,26.2,25.4,27.3,40.6,wind,Hornsdale Wind Farm,SA
2025-08-21 07:30:00,SA1,AGLSOM,6.2,6.3,19.7,22.7,gas,Somerton,SA
2025-06-23 03:10:00,QLD1,CALL2,305.0,296.5,309.9,7.1,coal,Callide B,QLD
2025-07-07 11:45:00,NSW1,BENBUL1,56.3,55.9,60.4,194.9,solar,Benbullen Solar Farm,NSW
2025-06-10 19:50:00,NSW1,MURRAY2,548.1,545.1,548.9,38.4,hydro,Murray 2,NSW
2025-11-01 10:05:00,VIC1,GANNBAT1,0.5,0.5,25.0,469.5,battery,Gannawarra Battery,VIC
