event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
216b7e0c-5d33-4122-b765-7bae825f0550,emergency,QLD,Townsville,1681,2023-05-17T14:44:57,2023-05-17T19:42:57,298,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.007544,0.001883
a622a44a-6e3d-4f9d-a66c-6e9f9a5cb426,unplanned,QLD,Townsville,87,2024-08-26T19:58:48,2024-08-26T22:18:48,140,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.00019,9.6e-05
759faa4c-666b-4706-9f30-d5db8926f3eb,planned,VIC,Shepparton,396,2023-11-28T16:15:40,2023-11-28T18:19:40,124,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000816,0.000397
71f7e24d-1bea-428f-a75a-52680743898f,planned,VIC,Latrobe Valley,428,2025-03-12T01:42:01,2025-03-12T03:15:01,93,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000718,0.00037
b9303e01-7e2d-4e08-93a5-0db9cb02403d,emergency,QLD,Brisbane CBD,254,2025-10-17T13:06:22,2025-10-17T17:35:22,269,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.001188,0.000217
1f48ff82-4383-46b8-801e-7b34bdac3301,planned,VIC,Geelong,598,2025-05-10T07:55:24,2025-05-10T11:26:24,211,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.002169,0.000579
21832574-702c-4a73-a29e-95e36d08665e,unplanned,VIC,Mornington Peninsula,1003,2025-09-15T07:04:58,2025-09-15T08:01:58,57,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000996,0.000934
28a13cf6-f103-4906-8586-c1d4db9d55bf,planned,VIC,Latrobe Valley,1029,2025-04-17T11:18:55,2025-04-17T13:10:55,112,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.001753,0.001018
3edcdd52-e982-48e4-9f82-61e6fd676ac1,unplanned,NSW,Dubbo,2326,2025-06-21T03:47:09,2025-06-21T04:48:09,61,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.002198,0.00224
079a3e35-5f8a-4faf-8242-1faa8b5bbb12,unplanned,QLD,Sunshine Coast,346,2024-05-21T22:07:29,2024-05-22T00:20:29,133,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.00081,0.000303
3f7dd285-4a7d-41f3-80db-bf6f52ddd7c0,unplanned,NSW,Orange,552,2023-10-09T12:16:58,2023-10-09T14:15:58,119,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000924,0.000616
29706b80-563e-483d-bc18-1c315175f14d,unplanned,NSW,Dubbo,1471,2025-11-30T04:04:30,2025-11-30T05:43:30,99,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.002342,0.001651
d918ce59-6e26-410b-adbb-114de33ab818,emergency,VIC,Latrobe Valley,286,2024-03-03T23:28:46,2024-03-04T02:29:46,181,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000847,0.000253
0a3a6d2c-bc76-40bf-9c9a-13c0d3492db2,planned,NSW,Tamworth,911,2025-12-10T23:48:09,2025-12-11T00:32:09,44,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000628,0.00107
91dce4c7-0af4-4ecc-b210-2a0514196810,unplanned,NSW,Albury,1807,2024-08-14T06:33:17,2024-08-14T07:13:17,40,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001288,0.001489
220388ec-c22c-44dc-8e6a-1c70d4023e38,planned,SA,Victor Harbor,654,2024-04-25T19:18:46,2024-04-25T19:54:46,36,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000417,0.000737
4ac46909-358f-4950-b0a0-1ad6c913ef94,planned,WA,Broome,69,2025-06-08T12:17:27,2025-06-08T13:50:27,93,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,9.5e-05,7.7e-05
74bf0c73-a169-4d2b-a22d-b8ed33be70f2,unplanned,SA,Victor Harbor,166,2023-06-19T18:58:37,2023-06-19T19:47:37,49,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000111,0.000173
5f880eba-09fd-4136-8531-cacb1aac76df,emergency,VIC,Sunbury,199,2025-12-12T13:48:57,2025-12-12T17:26:57,218,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000693,0.000231
6aea8ab0-9d5a-451e-a28e-bf924241386c,planned,WA,Albany,112,2023-06-02T06:22:52,2023-06-02T07:13:52,51,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000106,0.000129
67c2eed8-f53b-48a9-b07f-96cf34ea0c90,planned,NSW,Dubbo,1333,2023-11-04T00:00:08,2023-11-04T01:28:08,88,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.002102,0.001585
5bda6069-509a-4bdc-b35f-f94c309aa8bb,planned,NSW,Orange,493,2025-05-03T00:43:08,2025-05-03T02:29:08,106,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.00099,0.000542
44b80bd6-423a-496e-8d6d-b04db5b6c050,unplanned,QLD,Cairns,406,2025-05-06T05:29:36,2025-05-06T06:48:36,79,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000557,0.00038
8b24094b-3525-4240-af8e-89df86deae8b,unplanned,QLD,Mackay,388,2023-09-19T19:50:30,2023-09-19T20:46:30,56,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000355,0.000458
0c569fd3-bc97-4e64-ad2e-f2d3d59400e9,planned,NSW,Wollongong,1621,2025-02-23T11:40:50,2025-02-23T12:05:50,25,unknown,Fault occurred during night hours. Patrol conducted at first light — no cause identified. Thermal camera deployed on re-energisation.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000697,0.00152
3575773a-7c90-4c54-ba0f-87b427501923,unplanned,QLD,Bundaberg,1347,2025-04-02T22:37:00,2025-04-03T00:15:00,98,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00211,0.001313
6d787ecf-5b33-4a52-8074-903956d726f6,unplanned,SA,Port Augusta,334,2024-03-29T16:23:00,2024-03-29T17:01:00,38,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000185,0.000276
fddae12a-9b62-4a57-88d3-2b4f57249c1b,unplanned,QLD,Bundaberg,71,2023-10-12T13:58:34,2023-10-12T14:16:34,18,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,2.3e-05,6.6e-05
096df0a7-ae0f-4855-8e67-5c231c9d4b6a,unplanned,WA,Mandurah,89,2024-06-04T23:56:00,2024-06-05T00:52:00,56,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,8e-05,8.7e-05
a68f830c-c11f-4efe-8e49-20b470990f5e,emergency,NSW,Dubbo,2021,2025-11-21T06:12:07,2025-11-21T11:55:07,343,third_party,Vehicle strike on pole — B-double truck misjudged clearance on narrow rural road. Pole fractured at base; conductor fell to road surface.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.012278,0.001809
b66aeb09-e373-4c5c-a80d-6482850fa9f7,planned,NSW,Parramatta,1198,2024-10-15T04:09:17,2024-10-15T07:23:17,194,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.003409,0.000976
fc0f907f-4be7-4505-a25d-7f531ab3b278,unplanned,WA,Rockingham,47,2024-09-01T23:19:20,2024-09-02T01:03:20,104,third_party,High-load transport escort failed to contact network operations for clearance confirmation — HV conductor contacted by oversized load.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,7.3e-05,5.6e-05
93f4df5a-13b2-449d-accd-35b5058bd12e,planned,NSW,Parramatta,2159,2025-11-26T00:04:30,2025-11-26T03:32:30,208,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.008554,0.002235
f3c233bd-a07f-4d07-be9f-597629628655,planned,VIC,Mornington Peninsula,914,2024-07-02T04:06:09,2024-07-02T04:45:09,39,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000663,0.000933
029c43a8-9db7-4d63-bb40-39e70cd3ca2e,unplanned,NSW,Sydney CBD,3698,2025-12-07T16:34:22,2025-12-07T17:19:22,45,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.002462,0.004326
18a7b6e1-a786-4a8c-974e-09cda8ab249d,planned,QLD,Townsville,380,2025-08-19T07:31:49,2025-08-19T08:21:49,50,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000268,0.000364
a8954cd0-057b-4fcc-aca4-659ba2bd5058,unplanned,VIC,Geelong,571,2023-11-15T15:02:40,2023-11-15T16:18:40,76,vegetation,Vegetation contact on 66kV line during prescribed burn — firefighting aircraft operating in same corridor; additional hazard for crews.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000814,0.000535
e0fe46cb-571f-4295-86a3-1d608687be8a,unplanned,WA,Albany,687,2024-08-01T15:16:26,2024-08-01T20:16:26,300,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.003987,0.000617
da843a05-c7d3-4491-8636-685552a8ffea,unplanned,NSW,Port Macquarie,1085,2023-12-21T02:05:59,2023-12-21T02:26:59,21,unknown,Cause not determined following detailed post-event investigation. Historical fault record suggests intermittent insulation weakness on this circuit section.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000394,0.000996
ab61e04a-af8f-4350-981a-c27a441ef598,planned,QLD,Brisbane CBD,741,2024-07-01T09:52:39,2024-07-01T11:21:39,89,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.001162,0.000827
0f1307a0-ec95-4bf1-8b0d-7d166070faa3,emergency,NSW,Parramatta,336,2025-12-30T00:41:09,2025-12-30T03:37:09,176,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000993,0.000387
a3f5315f-5532-43f9-895f-43265f2bb5c1,planned,VIC,Mornington Peninsula,417,2024-05-04T10:41:24,2024-05-04T11:29:24,48,third_party,Vehicle strike on pole — B-double truck misjudged clearance on narrow rural road. Pole fractured at base; conductor fell to road surface.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000395,0.00049
bcc7ef73-0f95-49bd-8295-2863bd2dde24,unplanned,VIC,Geelong,714,2024-07-11T03:27:40,2024-07-11T04:28:40,61,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000771,0.000802
f9bda543-1df1-4916-9e9d-aff4affe54ef,unplanned,VIC,Mornington Peninsula,2785,2023-08-26T06:36:27,2023-08-26T07:21:27,45,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.0017,0.003167
be4224b0-7d39-4250-9195-e4e02af01dd1,planned,NSW,Newcastle,1537,2025-01-26T01:07:49,2025-01-26T03:11:49,124,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.002801,0.001713
ab0bbefd-0ed3-4b88-8f2a-9f6386b259e3,unplanned,SA,Murray Bridge,78,2025-04-03T13:37:21,2025-04-03T14:38:21,61,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,7e-05,8.7e-05
e1a5802c-ed56-4835-a2d2-104cc26b0653,emergency,QLD,Gold Coast,143,2023-08-28T00:09:21,2023-08-28T05:10:21,301,unknown,Cause not determined following detailed post-event investigation. Historical fault record suggests intermittent insulation weakness on this circuit section.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000652,0.000142
2a567a94-527c-49ad-8320-7cc94d88f635,unplanned,WA,Albany,249,2023-01-15T09:54:04,2023-01-15T10:10:04,16,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,6.2e-05,0.000219
7f4d4b84-9f5f-4e04-b3e8-ac0282877875,planned,NSW,Parramatta,518,2025-08-27T17:14:29,2025-08-27T18:11:29,57,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000582,0.000598
98b3e293-9278-4eba-a698-c7b6d543f064,planned,SA,Port Pirie,86,2023-05-18T00:19:56,2023-05-18T02:36:56,137,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000225,9.5e-05
af557e04-49ed-49a6-923b-078b55288eca,unplanned,QLD,Toowoomba,1048,2024-03-29T07:44:25,2024-03-29T08:06:25,22,vegetation,Tree fell across multiple spans during night storm. Difficult terrain access extended restoration time by 3.5 hours.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.00045,0.001254
d661ac12-91f4-4144-b3c9-e337f4c03484,unplanned,VIC,Sunbury,1860,2024-11-05T23:45:29,2024-11-06T00:49:29,64,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001945,0.002212
64c78ebc-f619-4acd-92b8-bc75fa562ae3,unplanned,WA,Bunbury,270,2024-04-18T13:43:22,2024-04-18T15:26:22,103,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000501,0.000295
7fbf1a23-524f-4cea-b30a-c53dbdfdbcd6,unplanned,QLD,Toowoomba,405,2023-03-26T07:17:39,2023-03-26T08:32:39,75,vegetation,Unplanned vegetation growth on private property contacted 11kV conductors — property owner notification and clearance order issued.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000442,0.000433
0a335993-4f63-4abf-97a3-83614a20338e,unplanned,NSW,Dubbo,1456,2025-09-12T11:46:25,2025-09-12T14:14:25,148,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.003814,0.001373
1eba4ff9-1626-49c4-a33c-19f7e69035e9,emergency,NSW,Dubbo,1090,2023-12-05T15:17:25,2023-12-05T16:50:25,93,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.001595,0.001017
e7908094-980d-4370-ab3d-dc1bcf0927d1,unplanned,QLD,Townsville,264,2025-01-18T21:43:54,2025-01-18T22:26:54,43,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000201,0.000236
32e13f1e-a67f-4ea5-a201-92c8dc759ddf,planned,NSW,Parramatta,395,2023-01-14T06:15:48,2023-01-14T08:22:48,127,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000752,0.000388
d2abdf34-195a-45b2-a787-337f7ef8e286,unplanned,NSW,Port Macquarie,985,2024-12-09T20:28:21,2024-12-09T21:42:21,74,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.001193,0.001044
861b207c-c08f-4bf3-90e5-e7ecc79736d9,planned,NSW,Albury,1337,2023-02-10T20:58:00,2023-02-10T22:11:00,73,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00155,0.001485
6bdcc387-9756-4574-b6be-202cdd203b03,unplanned,QLD,Gold Coast,817,2024-06-08T18:50:29,2024-06-08T19:39:29,49,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000576,0.000743
59d96971-4c40-4c8c-a68a-4d0358dd6668,planned,NSW,Wollongong,817,2025-09-24T03:19:04,2025-09-24T04:56:04,97,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.0012,0.000843
6b21e04e-f0fc-4ddc-be6f-58a9f0dd6100,planned,NSW,Parramatta,566,2023-12-24T23:45:20,2023-12-25T00:37:20,52,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000443,0.000523
cafbd61d-0edf-4551-a946-887b40d0a24e,unplanned,VIC,Sunbury,1508,2025-06-10T16:32:34,2025-06-10T17:48:34,76,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.001766,0.001371
547777cc-587c-47f1-a6f8-c4523c8d1a74,unplanned,NSW,Orange,1754,2023-03-01T02:11:01,2023-03-01T03:04:01,53,vegetation,Vegetation contact on 66kV line during prescribed burn — firefighting aircraft operating in same corridor; additional hazard for crews.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.001588,0.001994
718a99f2-e460-40cf-9c08-31e1e1580e1c,unplanned,QLD,Townsville,472,2023-06-06T17:34:27,2023-06-06T18:13:27,39,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000311,0.000402
3d824d9b-7e05-4504-aab7-23667d949279,emergency,NSW,Albury,2809,2024-05-26T16:34:53,2024-05-26T18:13:53,99,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.003892,0.002775
ab47bc10-a7f0-4938-b915-7dca1beba19e,unplanned,WA,Kalgoorlie,193,2024-01-04T05:40:50,2024-01-04T08:33:50,173,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.00063,0.000228
2862003c-d51a-4c47-9d8d-51a5e21313ea,unplanned,VIC,Shepparton,153,2024-07-02T12:50:16,2024-07-02T13:36:16,46,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,9.5e-05,0.000154
597b132a-b589-4fef-8736-7fbf01ed3c71,emergency,WA,Broome,180,2025-05-09T18:13:01,2025-05-09T21:34:01,201,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000588,0.000163
948fb1b7-1bbe-47c5-ba6a-86c6501eb5fb,unplanned,VIC,Ballarat,160,2025-01-24T21:37:04,2025-01-24T23:39:04,122,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000272,0.00019
efd830ce-0a1a-4095-a4a1-57b07faed88e,unplanned,WA,Mandurah,220,2025-07-29T04:01:53,2025-07-29T05:15:53,74,unknown,"Fault cause under investigation — protection operated correctly, fault current consistent with phase-to-earth event. No obvious cause identified during daylight patrol.",Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000237,0.000217
242921a6-bbac-4570-9742-76b4016ea155,unplanned,NSW,Sydney CBD,777,2024-04-06T16:49:48,2024-04-06T17:24:48,35,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000375,0.00092
cea87b19-1254-4269-bcaf-510fafc50f2b,emergency,VIC,Geelong,285,2025-09-29T00:22:46,2025-09-29T01:45:46,83,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000375,0.000283
4607cb0f-d34c-44a8-b1a7-dfd462204d0a,unplanned,VIC,Latrobe Valley,472,2025-12-12T00:57:54,2025-12-12T01:43:54,46,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000299,0.00041
3b428f2b-90df-4185-b58a-e22d449206be,unplanned,NSW,Wollongong,523,2025-02-28T01:10:05,2025-02-28T03:49:05,159,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.001441,0.000575
a499068e-2f75-445b-880e-49d56ea37925,emergency,NSW,Tamworth,1454,2024-08-18T04:17:07,2024-08-18T05:32:07,75,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.001522,0.001273
b9faed1a-b87b-4e68-8f4b-2ef2cf5e8071,planned,QLD,Sunshine Coast,731,2024-11-03T15:28:04,2024-11-03T18:15:04,167,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.001673,0.000692
28fb6106-094f-4cf1-965a-335934e4c9e9,unplanned,QLD,Townsville,416,2025-06-03T03:24:12,2025-06-03T06:18:12,174,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.001115,0.000453
