asset_id,asset_type,asset_name,region,subregion,installation_date,manufacturer,model,rated_capacity_kva,last_inspection_date,condition_score,latitude,longitude,notes
92a3f9f3-1428-480d-a34b-e036170a38bc,meter,Meter-NSW-0233,NSW,Sydney CBD,1992-08-28,Ormazabal,Genus PRANA,10.0,2022-07-11,4.9,32.59879,153.66061,Gasket seal worn; minor moisture ingress risk.
91223323-164a-4de7-b9f0-f781176ffc90,cable,Cable-WA-0234,WA,Kalgoorlie,1987-07-21,Hitachi Energy,HDPE-LV-95,300.0,2020-06-19,3.5,31.30631,119.17375,Oil leakage detected on lower tank seam.
21e1d5b5-aad5-4275-9f06-24f4bec4335f,pole,Pole-QLD-0235,QLD,Brisbane CBD,1986-05-18,GE Grid Solutions,CompositePole-11m,,2021-11-15,8.7,26.1303,156.35561,Relay coordination settings require review after network topology change.
daf09194-e854-45ea-b30f-ec84092f4b5d,meter,Meter-NSW-0236,NSW,Albury,2003-05-03,Hitachi Energy,Honeywell Elster AS3500,20.0,2025-03-14,6.6,32.78858,153.11772,Nameplate illegible — asset records confirm ratings.
96a03d9f-9f2e-45e7-85f1-bd8939fa6f90,pole,Pole-SA-0237,SA,Adelaide CBD,2006-03-05,Schneider Electric,WoodPole-12m,,2025-01-13,2.1,34.66868,140.69831,Corrosion on clamp hardware — recommend replacement within 6 months.
49d5b43e-2aed-41a9-92e6-d46eb2c1b4ee,transformer,Transformer-SA-0238,SA,Port Augusta,1998-07-20,ABB,PowerGard 500,5000.0,2021-05-01,5.6,34.60967,139.2529,Oil leakage detected on lower tank seam.
8dfa98e3-1f3b-485e-a0da-809b5c2d3a2b,pole,Pole-NSW-0239,NSW,Dubbo,1996-02-17,Mitsubishi Electric,CompositePole-11m,,2021-03-14,4.4,33.65564,152.27516,Abnormal humming noise observed during peak load.
0c256be3-4d81-42ed-816f-193d5fe24532,pole,Pole-WA-0240,WA,Geraldton,2012-11-13,Eaton,CompositePole-11m,,2023-05-14,7.0,30.6987,115.24262,Switchgear SF6 pressure low — schedule refill.
322256ad-84b6-41c7-82e0-999d34fe5ce2,pole,Pole-QLD-0241,QLD,Cairns,2010-08-15,GE Grid Solutions,ConcretePole-14m,,2021-12-19,4.4,27.4853,156.497,Partial discharge measured at 450 pC — monitor monthly.
5615cbe2-c78a-45e4-aad7-c778cdca3c29,pole,Pole-WA-0242,WA,Albany,2005-04-24,Ormazabal,CompositePole-11m,,2024-10-27,5.1,31.50828,118.16656,Animal damage to cable conduit — temporary repair applied.
79628125-146c-4a10-bcf3-3e2057fbfd6b,transformer,Transformer-WA-0243,WA,Kalgoorlie,1988-11-12,Lucy Electric,T1200,2000.0,2025-11-07,6.3,30.9169,119.88481,Oil leakage detected on lower tank seam.
7af7edc5-052b-4552-ae89-698587d4fd78,cable,Cable-NSW-0244,NSW,Tamworth,2008-05-09,ABB,XLPE-33kV-150,300.0,2025-03-07,7.6,32.63904,153.64423,No visible issues at time of inspection.
44df12a5-8232-4d9d-ad5d-9c7504736c47,pole,Pole-VIC-0245,VIC,Geelong,2007-11-04,GE Grid Solutions,SteelPole-15m,,2024-07-26,3.2,37.16953,144.89244,Thermal imaging shows hot spot at LV busbar connection.
77d7980d-d8ea-4bc8-abf4-340c88de39eb,pole,Pole-NSW-0246,NSW,Albury,1988-08-27,Siemens,ConcretePole-14m,,2024-05-25,4.5,33.10524,151.55898,Paint delamination on weathering-steel structure.
8797b77e-6aca-49e9-9ad7-c0cf529de6d1,transformer,Transformer-WA-0247,WA,Bunbury,2012-11-05,Eaton,PowerGard 500,5000.0,2023-11-05,5.5,31.16863,117.6862,Corrosion on clamp hardware — recommend replacement within 6 months.
b52b6062-43ad-49b5-8aea-5aa9b0f76d92,transformer,Transformer-VIC-0248,VIC,Melbourne CBD,1996-06-22,GE Grid Solutions,T1200,5000.0,2023-11-26,4.4,37.47729,147.26998,No visible issues at time of inspection.
5ee08063-d59a-4ad9-8a84-5e0cc913f6b9,pole,Pole-NSW-0249,NSW,Sydney CBD,2006-12-05,Mitsubishi Electric,WoodPole-12m,,2025-06-09,9.3,32.7996,150.7182,Relay coordination settings require review after network topology change.
caeb27dd-01a3-458a-94e2-495d9dc26109,transformer,Transformer-WA-0250,WA,Kalgoorlie,2005-10-31,Toshiba Energy Systems,UniTrans 1000,100.0,2020-06-02,6.0,31.00545,115.92701,Switchgear SF6 pressure low — schedule refill.
2792a3cf-d0b7-4bf1-b57d-db0a3728346c,cable,Cable-WA-0251,WA,Bunbury,1997-10-28,Hitachi Energy,PILC-11kV-185,100.0,2020-05-27,3.5,30.42268,115.16714,Metering discrepancy — potential CT saturation under fault conditions.
b556fc34-48d5-4bbb-adfc-b5e0ce3244b6,transformer,Transformer-VIC-0252,VIC,Wodonga,2010-07-14,Mitsubishi Electric,T800,100.0,2024-06-12,7.3,37.1311,143.83088,Relay coordination settings require review after network topology change.
ef5a0974-e9a7-4840-9f1e-94273ec6cab4,cable,Cable-VIC-0253,VIC,Sunbury,2017-04-14,Lucy Electric,PILC-11kV-185,200.0,2024-12-20,9.3,37.38375,145.98549,Relay coordination settings require review after network topology change.
4d34855b-2a6f-4cfb-b31b-b291505115fa,meter,Meter-QLD-0254,QLD,Mackay,2004-03-28,Siemens,Landis+Gyr E470,20.0,2019-12-21,7.8,25.837,156.35888,Earthing mat connection verified and in good condition.
512ee7c5-49bc-402c-bd0b-49e87753890c,cable,Cable-NSW-0255,NSW,Tamworth,1999-02-19,ABB,HDPE-LV-95,50.0,2024-11-08,3.2,33.7665,150.19694,Lightning arrestor earthing lead corroded.
1b0f4488-167e-476c-b791-cbbabb5ea54a,transformer,Transformer-QLD-0256,QLD,Rockhampton,1990-02-09,Siemens,UniTrans 1000,750.0,2025-02-26,4.4,26.57145,151.774,Animal damage to cable conduit — temporary repair applied.
e96a59de-2a56-4ca3-9c8a-e0ff9c1a28ea,meter,Meter-VIC-0257,VIC,Melbourne CBD,2013-12-28,Mitsubishi Electric,Honeywell Elster AS3500,20.0,2025-04-13,7.9,37.51398,145.29143,Earthing mat connection verified and in good condition.
ac20a364-6144-4325-a303-5d5e1ad2ce0d,cable,Cable-QLD-0258,QLD,Gold Coast,1992-09-30,Mitsubishi Electric,XLPE-33kV-150,200.0,2022-05-30,3.8,26.20231,155.43378,Thermal imaging shows hot spot at LV busbar connection.
4f0c0e4d-3505-4f37-ab5c-684bc866b9f7,meter,Meter-VIC-0259,VIC,Melbourne CBD,2013-04-24,Schneider Electric,Landis+Gyr E470,160.0,2024-01-10,6.8,37.31091,146.88466,Earthing mat connection verified and in good condition.
22c952d0-2967-441b-8e24-a57b49499655,pole,Pole-WA-0260,WA,Bunbury,2012-12-27,Hitachi Energy,WoodPole-12m,,2022-10-01,6.9,30.59028,117.0146,Relay coordination settings require review after network topology change.
53f3a4a1-6beb-4d73-9af6-c73e1b524ec0,pole,Pole-QLD-0261,QLD,Gold Coast,2008-07-12,Eaton,ConcretePole-14m,,2024-08-24,4.3,26.2132,152.07387,Oil leakage detected on lower tank seam.
851368d0-d69f-416a-9f8c-e54653dc0609,meter,Meter-SA-0262,SA,Renmark,2006-10-27,Siemens,Genus PRANA,20.0,2021-01-18,5.5,34.12802,138.89376,Relay coordination settings require review after network topology change.
79462e5d-d84c-49de-b292-da06c3207e7a,pole,Pole-NSW-0263,NSW,Dubbo,1990-12-28,Ormazabal,ConcretePole-14m,,2023-03-29,1.0,33.29484,149.86124,Abnormal humming noise observed during peak load.
37bb4228-0408-4cd3-b118-551d348061d0,meter,Meter-QLD-0264,QLD,Gold Coast,2019-08-05,Ormazabal,Honeywell Elster AS3500,10.0,2024-05-17,4.2,25.81137,152.99286,Vegetation encroachment within 0.5 m of conductors.
7a9e9f09-d730-4d56-b3bb-ee4fdb6fb79a,pole,Pole-SA-0265,SA,Renmark,1992-10-05,Mitsubishi Electric,ConcretePole-14m,,2019-10-30,4.9,34.24277,138.77034,Gasket seal worn; minor moisture ingress risk.
cfdca582-b46b-40a2-92c0-bb7410cb5607,pole,Pole-VIC-0266,VIC,Ballarat,2002-04-22,Toshiba Energy Systems,WoodPole-12m,,2024-03-12,3.0,37.22657,144.05412,Partial discharge measured at 450 pC — monitor monthly.
55542652-8ca7-4fe4-a9e4-1674a2222d55,pole,Pole-NSW-0267,NSW,Parramatta,2019-04-24,Hitachi Energy,ConcretePole-14m,,2020-06-15,9.6,32.49704,153.47467,Switchgear SF6 pressure low — schedule refill.
6d654edb-7edc-452d-ad67-3030f098282c,meter,Meter-NSW-0268,NSW,Port Macquarie,1993-09-26,Schneider Electric,Itron Riva,160.0,2019-11-18,2.5,32.52613,153.13069,Gasket seal worn; minor moisture ingress risk.
e3b6cff5-1313-4812-a998-dc1bd3ffcb3f,meter,Meter-NSW-0269,NSW,Orange,1994-05-28,Hitachi Energy,Itron Riva,20.0,2022-07-06,4.5,33.58543,152.91473,Thermal imaging shows hot spot at LV busbar connection.
bb3ea603-b2c6-4e4b-a692-1f7fbb354558,meter,Meter-QLD-0270,QLD,Sunshine Coast,1992-11-08,Schneider Electric,Honeywell Elster AS3500,160.0,2025-06-21,5.2,26.92814,155.69833,Relay coordination settings require review after network topology change.
ca8ec6ae-ac37-4d7d-aa4e-7627cbf3ad32,transformer,Transformer-SA-0271,SA,Mount Gambier,1988-11-07,Schneider Electric,T800,315.0,2020-09-13,7.4,33.89274,140.1005,No visible issues at time of inspection.
e66f7be1-82ae-45c1-a4bd-b29d579b0592,transformer,Transformer-NSW-0272,NSW,Port Macquarie,2023-03-28,Hitachi Energy,T800,2000.0,2024-03-10,4.0,32.51027,151.444,Abnormal humming noise observed during peak load.
926b890e-4668-4d69-b273-9d6ffc5c5ace,meter,Meter-WA-0273,WA,Albany,2002-02-08,ABB,Landis+Gyr E470,80.0,2020-09-22,7.8,31.08008,117.52032,Switchgear SF6 pressure low — schedule refill.
fc0316bf-b054-4c33-ba37-2ed2ae379717,cable,Cable-SA-0274,SA,Port Augusta,1997-09-22,Schneider Electric,XLPE-11kV-300,50.0,2020-06-23,5.6,34.23208,137.74628,Animal damage to cable conduit — temporary repair applied.
a0b58ef0-35d8-4b4d-bb3d-bb618c247bb8,transformer,Transformer-QLD-0275,QLD,Cairns,1987-09-20,Hitachi Energy,T1200,100.0,2020-04-22,3.6,25.92018,154.13834,Vegetation encroachment within 0.5 m of conductors.
527d1d45-8b10-4875-9c99-39f5f022a3ff,pole,Pole-VIC-0276,VIC,Latrobe Valley,2019-05-18,Schneider Electric,WoodPole-12m,,2020-09-24,7.0,37.26933,144.8915,No visible issues at time of inspection.
d1e4f029-042a-4cfa-a59a-9986275eeea0,pole,Pole-NSW-0277,NSW,Port Macquarie,1992-10-22,Lucy Electric,WoodPole-12m,,2024-09-09,5.4,32.87617,151.14422,Abnormal humming noise observed during peak load.
5a2c2996-edcf-4379-9345-8f151a076ada,cable,Cable-WA-0278,WA,Fremantle,1986-09-07,Lucy Electric,PILC-11kV-185,300.0,2023-05-25,4.1,31.83422,119.28969,Nameplate illegible — asset records confirm ratings.
4d69eaff-004c-43a8-b644-d6e34ce8993a,transformer,Transformer-VIC-0279,VIC,Wodonga,2021-08-11,Siemens,T1200,500.0,2021-09-02,6.6,37.63554,146.75781,Paint delamination on weathering-steel structure.
d15ace2d-8a39-4158-a1bd-a446ad34802e,pole,Pole-WA-0280,WA,Broome,1986-08-14,Siemens,SteelPole-15m,,2022-11-27,4.4,30.70868,117.24851,Fuse links showing signs of heat damage.
4e0e0813-7712-4e83-bc33-5bed5ffb940c,meter,Meter-QLD-0281,QLD,Townsville,2015-09-13,Toshiba Energy Systems,Genus PRANA,10.0,2024-05-12,6.2,27.4882,155.0315,Relay coordination settings require review after network topology change.
61684b64-eb12-4c7e-b9fa-c72808ce4141,pole,Pole-VIC-0282,VIC,Melbourne CBD,2019-03-22,Siemens,CompositePole-11m,,2020-02-14,7.2,37.49487,146.73296,Nameplate illegible — asset records confirm ratings.
b978c3c9-c831-4f2b-8746-353799a835be,pole,Pole-VIC-0283,VIC,Ballarat,2022-02-20,Schneider Electric,ConcretePole-14m,,2023-05-24,9.7,37.35718,145.73151,Paint delamination on weathering-steel structure.
92f7c42a-1a7e-4946-9526-606b76b9bd08,pole,Pole-VIC-0284,VIC,Melbourne CBD,2005-09-26,Toshiba Energy Systems,WoodPole-12m,,2020-10-14,3.7,37.65281,145.96332,Corrosion on clamp hardware — recommend replacement within 6 months.
15417738-cd6c-476f-a4a5-a73cbbf56c46,transformer,Transformer-NSW-0285,NSW,Parramatta,2022-05-08,Ormazabal,T800,200.0,2024-04-23,10.0,33.7527,152.96515,Earthing mat connection verified and in good condition.
0f516e97-1667-4589-a75b-4b442503560f,cable,Cable-NSW-0286,NSW,Orange,2004-05-28,Eaton,XLPE-11kV-300,200.0,2024-04-08,1.7,32.97549,151.07554,Fuse links showing signs of heat damage.
93ce7bb1-ade3-48fb-9d28-c3904ccb9395,meter,Meter-QLD-0287,QLD,Toowoomba,1985-05-01,Toshiba Energy Systems,Itron Riva,80.0,2021-08-31,4.3,26.14084,152.99071,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
94d986fe-7e25-4035-8679-b69a5b1c00ba,cable,Cable-NSW-0288,NSW,Dubbo,2022-07-17,GE Grid Solutions,HDPE-LV-95,100.0,2023-01-02,7.1,32.79968,152.51978,Earthing mat connection verified and in good condition.
785eba11-0a7f-49a8-a0a7-7dffc52b0de2,meter,Meter-SA-0289,SA,Adelaide CBD,1999-06-25,ABB,Genus PRANA,160.0,2019-04-24,6.0,33.83027,139.67632,Vegetation encroachment within 0.5 m of conductors.
7aba5e49-c5ca-4609-b28f-9f130162f268,pole,Pole-SA-0290,SA,Whyalla,2012-01-02,Lucy Electric,WoodPole-12m,,2022-02-04,4.8,34.73156,137.86873,Switchgear SF6 pressure low — schedule refill.
d991c177-e5a0-46cd-8486-2aa3c268faba,pole,Pole-QLD-0291,QLD,Sunshine Coast,1987-10-02,Hitachi Energy,CompositePole-11m,,2020-11-10,4.8,27.41438,152.33556,Vegetation encroachment within 0.5 m of conductors.
1cff50ff-9894-4b28-b01b-1ed0610a3982,cable,Cable-WA-0292,WA,Albany,1987-09-19,Hitachi Energy,XLPE-11kV-300,300.0,2024-07-07,3.9,30.91949,116.09178,Thermal imaging shows hot spot at LV busbar connection.
00eacf9a-af29-48d8-82c5-e6a519311255,pole,Pole-QLD-0293,QLD,Gold Coast,2020-02-21,Toshiba Energy Systems,SteelPole-15m,,2023-08-04,5.0,25.73593,153.55947,Switchgear SF6 pressure low — schedule refill.
e5532aea-4a31-46eb-abfe-3c6071448d31,pole,Pole-NSW-0294,NSW,Port Macquarie,1997-09-20,Eaton,SteelPole-15m,,2020-05-03,6.7,33.72999,152.73853,Relay coordination settings require review after network topology change.
fcfb2ea3-e986-43a4-887f-1bd6cd40cfcc,pole,Pole-NSW-0295,NSW,Newcastle,2001-08-01,Toshiba Energy Systems,WoodPole-12m,,2019-05-15,5.8,33.81613,150.86217,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
4f1c8cbe-2f60-443f-8647-57aca5e7b846,pole,Pole-VIC-0296,VIC,Mornington Peninsula,2004-04-16,Ormazabal,WoodPole-12m,,2019-09-24,4.1,37.31933,146.62981,No visible issues at time of inspection.
e53bc937-8799-4815-8fd8-1ae0ddb8e4de,pole,Pole-SA-0297,SA,Whyalla,1996-05-31,Lucy Electric,CompositePole-11m,,2025-02-27,7.1,34.44615,137.7553,No visible issues at time of inspection.
41e63d35-aae3-4e51-892f-2f98fc11c209,meter,Meter-VIC-0298,VIC,Wodonga,1995-03-07,Lucy Electric,Genus PRANA,10.0,2024-02-25,5.5,37.39734,144.09069,Relay coordination settings require review after network topology change.
be457536-780d-427a-9304-22e11fb61f41,meter,Meter-NSW-0299,NSW,Newcastle,2014-05-13,Lucy Electric,Landis+Gyr E470,20.0,2023-06-10,7.5,32.71567,151.41556,Nameplate illegible — asset records confirm ratings.
9a6a2867-4f80-4a8d-88c5-bc94e8153c85,cable,Cable-QLD-0300,QLD,Gold Coast,2000-10-28,GE Grid Solutions,HDPE-LV-95,100.0,2019-09-18,6.4,26.34403,151.8686,Oil leakage detected on lower tank seam.
e2c09b9b-8eca-46b3-a63e-d965d2a18f96,pole,Pole-VIC-0301,VIC,Bendigo,2009-08-27,Mitsubishi Electric,ConcretePole-14m,,2019-11-28,4.0,37.3105,147.36925,Metering discrepancy — potential CT saturation under fault conditions.
f6d0c5d0-3fc1-4f57-ac7a-ba794dd8bdef,cable,Cable-NSW-0302,NSW,Wollongong,1997-03-01,Lucy Electric,HDPE-LV-95,150.0,2022-02-24,4.4,32.79633,153.5475,Paint delamination on weathering-steel structure.
0fbd3cdb-aa58-4220-87e0-6f2915545a22,pole,Pole-QLD-0303,QLD,Townsville,1999-08-06,Schneider Electric,WoodPole-12m,,2023-04-29,6.6,26.72179,154.58835,No visible issues at time of inspection.
f6c7b4c9-6c51-4d17-b765-65b9d8bebd35,pole,Pole-SA-0304,SA,Whyalla,1990-12-31,Ormazabal,ConcretePole-14m,,2019-07-19,6.0,33.78318,138.88271,Paint delamination on weathering-steel structure.
05707537-a8bf-4b6c-b3cc-054a4508029e,pole,Pole-QLD-0305,QLD,Cairns,1996-12-05,Ormazabal,WoodPole-12m,,2024-06-12,5.3,27.43278,154.39745,Thermal imaging shows hot spot at LV busbar connection.
9595db8b-c36f-4d3c-8c84-75b0f66354f0,pole,Pole-QLD-0306,QLD,Townsville,2001-04-13,ABB,CompositePole-11m,,2024-07-28,5.2,26.16068,153.37862,Metering discrepancy — potential CT saturation under fault conditions.
b516b81e-2197-41a5-9686-6903daab4e41,pole,Pole-VIC-0307,VIC,Melbourne CBD,2022-05-27,Siemens,WoodPole-12m,,2023-08-11,8.9,37.02955,145.35535,Switchgear SF6 pressure low — schedule refill.
3662fc2d-ed7c-4750-a6ca-f9b8f4903caf,substation,Substation-NSW-0308,NSW,Sydney CBD,2023-01-06,Toshiba Energy Systems,SS-Primary-132kV,10000.0,2023-04-28,5.3,32.68028,152.28702,Relay coordination settings require review after network topology change.
c163d52e-2718-44cf-b3c0-7bfe156d025c,pole,Pole-QLD-0309,QLD,Mackay,2016-03-23,Eaton,CompositePole-11m,,2024-10-18,7.1,26.73465,155.39044,Paint delamination on weathering-steel structure.
85463730-1f22-49da-9fe1-da105476ff93,meter,Meter-NSW-0310,NSW,Wollongong,2020-02-24,Toshiba Energy Systems,Honeywell Elster AS3500,10.0,2024-09-14,5.4,32.88945,153.39484,Paint delamination on weathering-steel structure.
78d4e6c6-3adb-4b5c-ab25-d9363f2e504e,pole,Pole-VIC-0311,VIC,Ballarat,2003-04-24,Mitsubishi Electric,SteelPole-15m,,2020-07-21,5.6,37.21166,146.92278,Vegetation encroachment within 0.5 m of conductors.
c06b3dae-8e25-47c1-980e-641bf7644202,meter,Meter-VIC-0312,VIC,Bendigo,1995-08-14,Ormazabal,Honeywell Elster AS3500,10.0,2025-08-17,6.9,37.03361,146.83004,Switchgear SF6 pressure low — schedule refill.
88430b51-db08-4676-811f-988dc97392c0,pole,Pole-NSW-0313,NSW,Orange,2018-05-27,Ormazabal,CompositePole-11m,,2020-07-22,8.2,33.1114,151.60429,Paint delamination on weathering-steel structure.
040ad868-bfde-4168-80a9-b4a972110e8b,pole,Pole-WA-0314,WA,Perth CBD,2016-02-11,Toshiba Energy Systems,SteelPole-15m,,2020-01-09,7.8,30.88885,116.17657,Paint delamination on weathering-steel structure.
df68bd9e-3a5b-45ac-ada0-e6786ac48c64,pole,Pole-VIC-0315,VIC,Latrobe Valley,2022-05-01,GE Grid Solutions,SteelPole-15m,,2023-06-13,8.4,37.40098,144.4395,No visible issues at time of inspection.
12b2ae2d-f5b8-46f8-88a8-cf493ae1519e,cable,Cable-QLD-0316,QLD,Toowoomba,2015-09-03,Toshiba Energy Systems,PILC-11kV-185,400.0,2020-07-12,6.2,26.38932,155.74562,Vegetation encroachment within 0.5 m of conductors.
3dae8a3a-1066-41a1-8734-0e151826503b,pole,Pole-VIC-0317,VIC,Ballarat,2013-09-07,ABB,SteelPole-15m,,2023-04-02,6.8,37.1132,143.82891,Switchgear SF6 pressure low — schedule refill.
e7e824fa-07a9-41eb-a86d-61c5864d179f,transformer,Transformer-VIC-0318,VIC,Ballarat,1991-07-22,GE Grid Solutions,EcoStar 800,750.0,2022-10-29,4.8,37.78413,144.10464,Metering discrepancy — potential CT saturation under fault conditions.
bcb8916e-ceb3-419b-9638-72f77d3b4f39,pole,Pole-SA-0319,SA,Port Augusta,2004-05-14,Lucy Electric,SteelPole-15m,,2022-01-08,6.1,34.3435,141.2177,Gasket seal worn; minor moisture ingress risk.
20c999f2-0a8f-408f-925b-df0101bf8cb5,cable,Cable-SA-0320,SA,Victor Harbor,1989-11-09,Ormazabal,HDPE-LV-95,150.0,2019-09-03,4.5,34.17354,138.86091,Animal damage to cable conduit — temporary repair applied.
80119fb4-fcd2-4991-acec-3ad50b911fc8,pole,Pole-WA-0321,WA,Albany,2013-03-04,Lucy Electric,ConcretePole-14m,,2020-06-03,5.9,30.48934,118.10418,Animal damage to cable conduit — temporary repair applied.
dfb3ed76-d111-46c8-a724-b3f6879cfe0d,cable,Cable-VIC-0322,VIC,Ballarat,2017-03-15,Siemens,XLPE-11kV-300,50.0,2023-08-31,6.8,37.30552,143.96617,Earthing mat connection verified and in good condition.
f1a9fdd3-56a0-4cb6-a1bc-0bb45e3f4119,cable,Cable-WA-0323,WA,Broome,2015-02-27,Eaton,PILC-11kV-185,50.0,2024-04-30,4.2,30.60364,116.70316,Lightning arrestor earthing lead corroded.
50726e46-39a3-4940-aaec-dc0a4cc15d77,pole,Pole-WA-0324,WA,Kalgoorlie,2016-01-26,Schneider Electric,SteelPole-15m,,2024-05-14,9.9,31.17752,115.26277,Earthing mat connection verified and in good condition.
c26dfefa-5dad-457f-a5b6-d116ef67269c,cable,Cable-VIC-0325,VIC,Shepparton,2005-08-29,GE Grid Solutions,XLPE-33kV-150,150.0,2019-02-02,3.4,37.79335,147.10783,Animal damage to cable conduit — temporary repair applied.
8334f016-219c-4d84-ae13-a0e1de0cd811,cable,Cable-WA-0326,WA,Mandurah,2000-09-25,Toshiba Energy Systems,PILC-11kV-185,200.0,2025-10-11,2.8,31.52516,118.18963,Thermal imaging shows hot spot at LV busbar connection.
2a9686d0-0f5b-4371-9395-0a07cec3f630,substation,Substation-QLD-0327,QLD,Mackay,2001-04-21,Siemens,CompactSS-400,50000.0,2023-05-25,7.9,27.124,151.60944,Nameplate illegible — asset records confirm ratings.
d151e1e9-9d8f-4076-889d-5502a9f6beb7,pole,Pole-VIC-0328,VIC,Geelong,2003-07-09,Ormazabal,ConcretePole-14m,,2024-12-16,7.1,37.02423,143.73299,Paint delamination on weathering-steel structure.
5cef9fe8-e3ca-4a2a-bf70-c681407e0071,substation,Substation-WA-0329,WA,Kalgoorlie,2000-11-04,Hitachi Energy,SS-Primary-132kV,25000.0,2019-10-08,6.2,30.72141,116.89037,Gasket seal worn; minor moisture ingress risk.
a78d6938-d9d3-42f9-91e6-d02e5d56322a,cable,Cable-NSW-0330,NSW,Sydney CBD,2003-02-19,Schneider Electric,XLPE-11kV-300,100.0,2025-08-06,6.6,32.65762,150.24883,Nameplate illegible — asset records confirm ratings.
b9ec0187-818c-4134-990d-7f3ec9c54616,cable,Cable-SA-0331,SA,Port Augusta,1987-04-13,Hitachi Energy,XLPE-33kV-150,400.0,2020-09-10,4.9,34.43305,141.2371,Nameplate illegible — asset records confirm ratings.
762fb1ff-0dd0-46ec-b2c8-f524f5866ded,pole,Pole-WA-0332,WA,Bunbury,2002-03-29,ABB,WoodPole-12m,,2023-02-04,4.1,31.54605,116.50497,Partial discharge measured at 450 pC — monitor monthly.
4ae931ac-5418-4f01-a11a-d5f48e07765b,pole,Pole-VIC-0333,VIC,Shepparton,1985-08-10,Toshiba Energy Systems,SteelPole-15m,,2019-05-11,5.1,37.60102,145.5247,Corrosion on clamp hardware — recommend replacement within 6 months.
9dc88e93-dfbe-41bb-9363-5c6cf7a03e0b,meter,Meter-QLD-0334,QLD,Toowoomba,2009-03-12,ABB,Landis+Gyr E470,20.0,2024-06-25,4.3,25.53665,155.38995,Lightning arrestor earthing lead corroded.
01a25e6d-7728-4f56-b6fb-0ca421baa2de,pole,Pole-SA-0335,SA,Renmark,2009-05-17,ABB,ConcretePole-14m,,2025-02-28,7.3,34.54634,140.12756,Switchgear SF6 pressure low — schedule refill.
093c9994-5388-4ac7-803f-9e074c8d6255,pole,Pole-VIC-0336,VIC,Ballarat,2003-09-27,Mitsubishi Electric,ConcretePole-14m,,2024-02-04,5.7,37.56346,144.63756,Earthing mat connection verified and in good condition.
6cf6412d-c3a1-42af-858d-66114eb5e97a,pole,Pole-NSW-0337,NSW,Sydney CBD,1997-08-17,Lucy Electric,ConcretePole-14m,,2019-02-28,4.0,32.91257,152.1253,Corrosion on clamp hardware — recommend replacement within 6 months.
5210d2ff-e205-494e-8aa1-20dea8786fd7,pole,Pole-NSW-0338,NSW,Port Macquarie,2004-04-08,Lucy Electric,SteelPole-15m,,2021-09-29,4.9,32.64721,150.28398,Abnormal humming noise observed during peak load.
fa917cd5-9ad4-415a-9462-2a87a5846b40,transformer,Transformer-WA-0339,WA,Geraldton,1987-03-02,Eaton,T800,2000.0,2023-11-10,5.8,31.35047,117.53572,Abnormal humming noise observed during peak load.
421f7365-c879-4b95-b519-9a2c873fcdc8,pole,Pole-VIC-0340,VIC,Bendigo,1989-02-17,Siemens,ConcretePole-14m,,2022-01-26,4.1,37.37678,146.40363,Animal damage to cable conduit — temporary repair applied.
369e4a17-e8f9-40db-a9f5-3d2175999a9f,meter,Meter-SA-0341,SA,Mount Gambier,1991-11-21,Lucy Electric,Landis+Gyr E470,20.0,2025-03-03,3.4,34.14961,137.95137,Gasket seal worn; minor moisture ingress risk.
dba4b93c-f29a-40ae-aeb8-2fd8a22e4eb3,pole,Pole-SA-0342,SA,Murray Bridge,2016-03-20,Ormazabal,CompositePole-11m,,2024-12-22,6.7,34.49498,137.86434,Switchgear SF6 pressure low — schedule refill.
33b65f75-e09c-405b-bc14-6188f46e03ae,meter,Meter-WA-0343,WA,Mandurah,2010-04-19,Mitsubishi Electric,Honeywell Elster AS3500,20.0,2022-07-05,6.5,31.08156,116.15038,Switchgear SF6 pressure low — schedule refill.
6bc283e5-7683-4ba9-8d02-fc50e86797f8,cable,Cable-QLD-0344,QLD,Cairns,2012-01-09,Hitachi Energy,HDPE-LV-95,50.0,2019-01-01,5.3,27.48686,156.41807,Gasket seal worn; minor moisture ingress risk.
0838515e-9899-4d34-9e5f-22a26cb7d2c5,transformer,Transformer-VIC-0345,VIC,Latrobe Valley,2019-10-17,GE Grid Solutions,UniTrans 1000,315.0,2024-07-10,5.5,37.67511,144.64371,Metering discrepancy — potential CT saturation under fault conditions.
745e25a2-97c5-4d7c-965f-20a4c24cdfb0,substation,Substation-WA-0346,WA,Geraldton,2023-10-28,GE Grid Solutions,SS-Primary-132kV,10000.0,2025-07-10,6.9,31.64065,118.85423,Nameplate illegible — asset records confirm ratings.
692a9919-74c8-4a05-9606-01a5f1d359fb,pole,Pole-QLD-0347,QLD,Gold Coast,2010-12-19,GE Grid Solutions,WoodPole-12m,,2019-09-01,3.6,25.76043,152.44027,Abnormal humming noise observed during peak load.
7f8cf821-369a-4222-a60c-ff2b8795fb2b,pole,Pole-QLD-0348,QLD,Brisbane CBD,2005-09-28,Toshiba Energy Systems,WoodPole-12m,,2023-06-18,2.7,27.39896,155.09079,Corrosion on clamp hardware — recommend replacement within 6 months.
